"COUNTY","CITY","ADDRESS","DATE","long","lat","geocode.address"
"CREEK"," KELLYVILLE"," 18318 167TH W ST                  ","3/30/2004",-96.1972,35.921454,"18318 w 167th st s, kellyville, ok 74039, usa"
"CREEK"," KELLYVILLE"," 26275 WEST 171ST STREET             ","8/2/2009",-96.2618907,35.9122442,"26275 e0760 rd, kellyville, ok 74039, usa"
"CREEK"," KELLYVILLE"," 441 EAST ALLEN STREET               ","8/9/2010",-96.210969,35.945087,"441 e allen st, kellyville, ok 74039, usa"
"CREEK"," KELLYVILLE"," 20843 INDIAN ROAD                  ","9/10/2010",-96.225671,35.902055,"20843 indian rd, kellyville, ok 74039, usa"
"CREEK"," KELLYVILLE"," 14756 SOUTH 246TH WEST AVENUE      ","10/28/2010",-96.2136136,35.9436968,"kellyville, ok, usa"
"CREEK"," KELLYVILLE"," 18425 SOUTH 177TH W AVENUE         ","11/17/2010",-96.190344,35.8967389,"18425 s 177th w ave, kellyville, ok 74039, usa"
"CREEK"," KIEFER"," 207 BROADWAY W ST                 ","7/26/2001",-96.0670672,35.943254,"207 w broadway st, kiefer, ok 74041, usa"
"CREEK"," KIEFER"," 112 STARK STREET                   ","3/27/2006",-96.0570348,35.9423039,"112 stark st, kiefer, ok 74041, usa"
"CREEK"," MANNFORD"," 125 GARDENIA CIR 1040             ","1/28/2001",-96.356256,36.122247,"125 gardenia cir, mannford, ok 74044, usa"
"CREEK"," MANNFORD"," 369TH W AVE                       ","2/8/2001",-96.4050284,36.0666862,"s 369th w ave, mannford, ok 74044, usa"
"CREEK"," MANNFORD"," 132 LAKE COUNTY                   ","3/15/2002",-96.340581,36.118544,"132 lakeview dr, mannford, ok 74044, usa"
"CREEK"," MANNFORD"," 39484 HIGHWAY 33 W                 ","8/7/2002",-96.4337189,36.0030304,"39484 ok-33, mannford, ok 74044, usa"
"CREEK"," MANNFORD"," 36927 53 W                         ","1/2/2003",-96.2744342,36.0866745,"36927 w 53rd pl, sand springs, ok 74063, usa"
"CREEK"," MANNFORD"," 5822 SOUTH US HIGHWAY 48           ","4/22/2009",-96.388289,36.080073,"5822 ok-48, mannford, ok 74044, usa"
"CREEK"," MANNFORD"," 8226 SOUTH HWY 48                  ","8/11/2010",-96.392213,36.044655,"8226 ok-48, mannford, ok 74044, usa"
"CREEK"," MANNFORD"," 3547 SOUTH 369TH W AVENUE           ","2/8/2012",-96.402269,36.112811,"3547 s 369th w ave, mannford, ok 74044, usa"
"CREEK"," MOUNDS"," 13145 EDWARDS RD                  ","2/18/2000",-96.0606892,35.8715222,"mounds, ok 74047, usa"
"CREEK"," MOUNDS"," 8430 183RD ST                      ","2/1/2001",-96.0909485,35.8981336,"8430 w 183rd st s, mounds, ok 74047, usa"
"CREEK"," MOUNDS"," 358 220 N RD                      ","3/26/2003",-95.9797344,35.8510504,"358 n3950 rd, mounds, ok 74047, usa"
"CREEK"," MOUNDS"," 18391 SOUTH 89TH WEST AVENUE       ","7/15/2010",-96.088211,35.896768,"18391 s 89th w ave, mounds, ok 74047, usa"
"CREEK"," MOUNDS"," 117 EAST 5TH STREET                ","8/24/2010",-96.0583312,35.868348,"117 s 5th pl, mounds, ok 74047, usa"
"CREEK"," MOUNDS"," 17639 SOUTH 49TH WEST AVENUE       ","11/3/2010",-96.0474388,35.9067718,"17639 s 49th w ave, mounds, ok 74047, usa"
"CREEK"," OAKHURST"," 6300 W 61 STREET                   ","3/28/2010",-96.0635771,36.075484,"6300 w 61st st, tulsa, ok 74107, usa"
"CREEK"," SAND"," SAND SPRINGS          190 WEKIWA W RD                    ","1/9/2000",-96.1908325,36.149858,"w wekiwa rd, sand springs, ok 74063, usa"
"CREEK"," SAND"," SAND SPRINGS          11506 56 W ST                     ","1/17/2000",-96.1233868,36.0829198,"11506 w 56th st, sand springs, ok 74063, usa"
"CREEK"," SAND"," SAND SPRINGS          1004 FORREST E DR                 ","1/19/2000",-96.0970967,36.1452566,"1004 forrest dr, sand springs, ok 74063, usa"
"CREEK"," SAND"," SAND SPRINGS         6408 MERRIMACK DRIVE               ","10/12/2006",-96.296806,36.071577,"6408 merrimack dr, sand springs, ok 74063, usa"
"CREEK"," SAND"," SAND SPRINGS         27625 ROUND MOUNTAIN DRIVE         ","8/31/2009",-96.295399,36.0848806,"27625 round mountain dr, sand springs, ok 74063, usa"
"CREEK"," SAPULPA"," 1015 JACKSON N E                  ","2/28/2000",-96.100014,36.002561,"1015 e jackson ave n, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 510 1ST N ST                      ","6/30/2000",-96.101819,36.004676,"510 n 1st st, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 111 POPLAR N D                    ","10/4/2000",-96.11524,36.0002769,"111 n poplar st, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 225 LINDEN N ST                   ","11/3/2000",-96.101863,36.00237,"225 n linden st, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 122 MILL E                        ","11/17/2000",-96.1104522,35.9847769,"122 e mill ave, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 113 1/2 BIRCH N                   ","1/21/2001",-96.1034545,35.9989649,"2 n birch st, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 4511 RAY W LN                     ","3/20/2001",-96.198559,36.023477,"4511 w ray ln, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 11379 153RD W S AVE               ","5/27/2001",-96.162947,35.999487,"11379 s 153rd w ave, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 7836 65TH WEST S AVE              ","6/11/2001",-96.066459,36.0488209,"7836 s 65th w ave, tulsa, ok 74131, usa"
"CREEK"," SAPULPA"," 7379 58TH W S AVE                 ","7/16/2001",-96.058644,36.057023,"7379 s 58th w ave, tulsa, ok 74131, usa"
"CREEK"," SAPULPA"," 713 12TH N ST                     ","7/24/2001",-96.115971,36.007117,"713 n 12th st, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 2611 HICKORY BLUFF RD             ","9/17/2001",-96.165389,35.999441,"2611 hickory bluff rd, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 3120 HICKORY BLUFF RD             ","9/17/2001",-96.1748503,35.9978533,"3120 hickory bluff rd, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 5411 RAY W LN                     ","9/21/2001",-96.1995715,36.0230486,"5411 w ray ln, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 2207 CEDAR S ST                   ","1/22/2002",-96.117333,35.972709,"2207 s cedar st, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 1501 9TH N ST 41                   ","2/9/2002",-96.110825,36.0182659,"1501 n 9th st, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 8718 SUNSET DR                    ","2/21/2002",-96.08986,35.947459,"8718 sunset dr, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 2203 MAIN S ST                    ","5/25/2002",-96.112508,35.972513,"2203 s main st, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 12033 250TH WEST S AVE            ","12/13/2002",-96.271547,35.989246,"12033 s 250th w ave, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 1301 PARK S ST C24                ","12/12/2003",-96.1070718,35.9821508,"1301 s park st, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 9608 71ST SOUTH W ST 9608         ","1/26/2004",-96.1000464,36.062992,"9608 w 71st st s, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 1003 PFENDLER E ST                ","2/19/2004",-96.1006648,36.0038345,"1003 e pfendler ave, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 222 DEWEY W AVE                   ","10/4/2005",-96.118225,35.998241,"222 w dewey ave, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 505 NORTH 2ND STREET               ","8/29/2006",-96.102393,36.004607,"505 n 2nd st, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 7925 NEW SAPULPA ROAD              ","10/16/2008",-96.0937305,36.0221711,"7925 new sapulpa rd, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 1138 EAST JONES AVENUE              ","1/8/2009",-96.096962,36.005439,"1138 e jones ave, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 16136 SOUTH HICKORY 67             ","1/10/2009",-96.1205014,35.9294086,"16136 s hickory st, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 12224 SHAW DRIVE                    ","2/2/2009",-96.140454,35.9862113,"12224 shaw dr, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 17365 SOUTH 97TH WEST AVENUE        ","4/1/2009",-96.1010041,35.913165,"17365 s 97th w ave, mounds, ok 74047, usa"
"CREEK"," SAPULPA"," 811 NORTH 10TH                     ","4/14/2009",-96.1127429,36.0085551,"811 n 10th st, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 420 WEST BRYAN AVENUE              ","4/24/2009",-96.1196978,35.9927282,"420 w bryan ave, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 8333 SOUTH 127TH WEST AVENUE       ","6/15/2009",-96.1347244,36.0403265,"8333 s 127th w ave, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 11578 W 86TH ST S                   ","7/2/2009",-96.122073,36.038728,"11578 w 86th st s, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 9203 GRANT STREET                  ","7/31/2009",-96.1311209,36.029925,"9203 grant st, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 12117 SOUTH SHAW DRIVE              ","8/4/2009",-96.1412006,35.9870339,"12117 shaw dr, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 14839 SOUTH 106TH WEST PLACE 25    ","8/25/2009",-96.1111642,35.9173889,"14839 s 106th w ave, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 720 SOUTH INDEPENDENCE STREET      ","9/22/2009",-96.12054,35.989911,"720 s independence st, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 418 NORTH 3RD STREET               ","10/19/2009",-96.1043971,36.003688,"418 n 3rd st, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 317 SOUTH HAWTHORN STREET          ","11/13/2009",-96.1277537,35.9945276,"317 s hawthorn st, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 540 QUAIL RUN LANE                 ","1/27/2010",-96.084108,36.006285,"540 quail run ln, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 11322 SOUTH 193RD WEST AVENUE       ","2/2/2010",-96.20874,36.000023,"11322 s 193rd w ave, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 9701 NEW SAPULPA ROAD 29A          ","3/15/2010",-96.092722,36.022473,"9701 new sapulpa rd, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 1469 EAST JONES                    ","7/10/2010",-96.089022,36.006188,"1469 e jones ave, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 12418 SOUTH 241 WEST AVENUE        ","7/16/2010",-96.268737,35.983638,"12418 s 241st w ave, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 15248 GREENHILL DRIVE              ","7/28/2010",-96.0887865,35.9427571,"15248 s greenhill dr, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 11379 SOUTH 153RD W. AVENUE        ","7/29/2010",-96.162947,35.999487,"11379 s 153rd w ave, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 623 SOUTH ELM                      ","8/20/2010",-96.1092587,35.9912258,"623 s elm st, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 212 DIVISION                        ","9/7/2010",-96.101257,35.996379,"212 s division st, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 10380 SOUTH 235TH W AVENUE         ","9/15/2010",-96.255854,36.013526,"10380 s 235th w ave, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 111 EAST BURNHAM                   ","9/16/2010",-96.111502,35.980633,"111 e burnham ave, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 1140 EAST MCKINLEY AVENUE          ","11/2/2010",-96.09687,35.994239,"1140 e mckinley ave, sapulpa, ok 74066, usa"
"CREEK"," SAPULPA"," 9410 WEST SOUTHFORK ROAD            ","4/7/2011",-96.0994755,35.9327462,"9410 w southfork rd, sapulpa, ok 74066, usa"
"CREEK"," SHAMROCK"," 32 EAST 2ND                         ","8/9/2006",-96.585599,35.909334,"32 2nd st, shamrock, ok 74068, usa"
"CREEK"," TERLTON"," 989 TRAIL END ROAD                  ","2/7/2012",-96.419881,36.150182,"989 trail end rd, terlton, ok 74081, usa"
"CREEK"," TULSA"," 6121 SOUTH 45TH W AVENUE            ","5/7/2009",-96.043244,36.074646,"6121 s 45th w ave, tulsa, ok 74132, usa"
"CREEK"," TULSA"," 8418 SOUTH 36TH WEST AVENUE        ","11/12/2009",-96.0335829,36.042056,"8418 s 36th w ave, tulsa, ok 74132, usa"
"CREEK"," TULSA"," 7522 SOUTH 63RD WEST AVENUE        ","4/27/2010",-96.062504,36.053259,"7522 s 63rd w ave, tulsa, ok 74131, usa"
"CREEK"," TULSA"," 6715 WEST SOUTH 64TH STREET B      ","3/28/2011",-96.0519451,36.0715022,"6715 west 64th st s, tulsa, ok 74131, usa"
"CUSTER"," BUTLER"," 320 AMES N                        ","3/29/2002",-99.1849359,35.639413,"320 ames ave, butler, ok 73625, usa"
"CUSTER"," CANUTE"," PANTHER CREEK ROAD RT2 3A         ","7/26/2007",-99.2795337,35.4219943,"canute, ok 73626, usa"
"CUSTER"," CLINTON"," 1006 ORIENT                        ","4/5/2002",-98.972553,35.516134,"1006 orient ave, clinton, ok 73601, usa"
"CUSTER"," CLINTON"," 2401 28TH S                       ","4/30/2004",-98.9935652,35.4670402,"2401 s 28th st, clinton, ok 73601, usa"
"DELAWARE"," BERNICE"," 206 SKYLINE                        ","9/29/2011",-94.9155822,36.6269102,"206 sky line dr, bernice, ok 74331, usa"
"DELAWARE"," COLCORD"," 362 SERENITY DRIVE                 ","3/19/2011",-94.6930014,36.264249,"colcord, ok 74338, usa"
"DELAWARE"," EUCHA"," 181 MOBILE VISTA DRIVE              ","2/5/2011",-94.9177009,36.474143,"181 mobile vista, eucha, ok 74342, usa"
"DELAWARE"," GROVE"," 1531 80TH ST                      ","2/13/2001",-94.8099412,36.61829,"1531 80th st, grove, ok 74344, usa"
"DELAWARE"," GROVE"," 60950 360 E RD                    ","6/12/2001",-94.8054522,36.5030607,"e 360 rd, grove, ok 74344, usa"
"DELAWARE"," GROVE"," 1011 SOUTH MILL STREET              ","7/1/2008",-94.7666321,36.586044,"1011 s mill st, grove, ok 74344, usa"
"ELLIS"," FARGO"," 316 WALNUT S                      ","6/21/2001",-99.6247768,36.373346,"316 walnut st, fargo, ok 73840, usa"
"GARFIELD"," ENID"," 575 DAVIS N                        ","9/1/2001",-97.861174,36.402442,"575 n davis st, enid, ok 73701, usa"
"GARFIELD"," ENID"," 601 OKLAHOMA W                     ","4/5/2002",-97.885506,36.393108,"601 w oklahoma ave, enid, ok 73701, usa"
"GARFIELD"," ENID"," 605 6 N ST                        ","8/22/2002",-97.86903,36.402844,"605 n 6th st, enid, ok 73701, usa"
"GARFIELD"," ENID"," 1210 CYPRESS E                    ","10/6/2003",-97.859917,36.400958,"1210 e cypress ave, enid, ok 73701, usa"
"GRADY"," BLANCHARD"," 2476 COUNTY ROAD 1339             ","3/25/2004",-97.674994,35.074978,"2476 county rd 1339, blanchard, ok 73010, usa"
"GRADY"," CHICKASHA"," 2236 COUNTY ROAD 1236              ","10/28/2004",-97.9364326,35.052565,"chickasha, ok, usa"
"GRADY"," MINCO"," 1616 EIGHT ST                     ","6/11/2001",-97.9527842,35.3098143,"1616 s 8th st, minco, ok 73059, usa"
"GRADY"," MINCO"," 1013 WASHINGTON W                 ","4/30/2002",-97.9444913,35.3128371,"minco, ok, usa"
"GRADY"," NICUT"," 3002 4 S ST                       ","10/13/2000",-97.092877,35.0077519,"oklahoma, usa"
"GRADY"," NINNEKAH"," 615 9TH N ST                      ","7/12/2000",-97.9441132,35.0430088,"615 s 9th st, chickasha, ok 73018, usa"
"GRADY"," RUSH"," RUSH SPRINGS          1014 19TH S ST                    ","4/17/2003",-97.092877,35.0077519,"oklahoma, usa"
"GRADY"," RUSH"," RUSH SPRINGS          525 WASHINGTON W                  ","10/10/2003",-97.092877,35.0077519,"oklahoma, usa"
"GRADY"," RUSH"," RUSH SPRINGS          902 DELAWARE AVE                  ","1/23/2005",-97.092877,35.0077519,"oklahoma, usa"
"GRADY"," TUTTLE"," 1210 IDAHO W AVE                  ","1/15/2000",-97.5514659,35.4682687,"n tuttle st, oklahoma city, ok 73107, usa"
"GRADY"," TUTTLE"," 1103 2ND NW                       ","1/13/2003",-97.8146921,35.2839025,"1103 sw 2nd st, tuttle, ok 73089, usa"
"GRADY"," TUTTLE"," 1103 SECOND NW ST                  ","8/3/2003",-97.8146921,35.2839025,"1103 sw 2nd st, tuttle, ok 73089, usa"
"GRADY"," TUTTLE"," 209 1/2 CEMETERY N RD              ","9/3/2003",-97.7604946,35.291614,"1 n cemetery rd, tuttle, ok 73089, usa"
"GRANT"," NASH"," 708 KIOWA W                       ","11/17/2000",-98.050341,36.6661413,"nash, ok, usa"
"GREER"," RUSSELL"," 1336 COUNTY RD 1550                ","9/3/2004",-97.092877,35.0077519,"oklahoma, usa"
"HARMON"," GOULD"," GIBSON RD 793                    ","7/21/2003",-99.772422,34.6677619,"793 gibson ave, gould, ok 73544, usa"
"HARMON"," HOLLIS"," 4208 VERNON DR                    ","8/22/2002",-99.9120456,34.6883948,"hollis, ok 73550, usa"
"HARMON"," VINSON"," 310 COTTONWOOD DR                 ","11/9/2004",-99.8598231,34.900612,"vinson, ok 73571, usa"
"HASKELL"," KEOTA"," 310 COTTONWOOD DR                 ","10/24/2002",-94.9216195,35.2556524,"keota, ok 74941, usa"
"HASKELL"," MCCURTAIN"," 603 MAIN S                        ","11/15/2000",-94.9643329,35.1506304,"603 main st, mccurtain, ok 74944, usa"
"HASKELL"," STIGLER"," 512 WEST BROADWAY STREET            ","5/4/2001",-95.1244518,35.257863,"512 n broadway st, stigler, ok 74462, usa"
"HASKELL"," STIGLER"," 314 COLLEGE ST                    ","5/20/2010",-95.1230169,35.253708,"stigler, ok 74462, usa"
"HASKELL"," STIGLER"," 320 VERSA E                       ","11/1/2010",-95.1230169,35.253708,"stigler, ok 74462, usa"
"HUGHES"," CALVIN"," 206 BURTON STREET                   ","5/9/2004",-96.2486171,34.9678671,"calvin, ok 74531, usa"
"HUGHES"," CALVIN"," 30878 SOUTH SHW 82                 ","9/26/2009",-96.2486171,34.9678671,"calvin, ok 74531, usa"
"HUGHES"," HOLDENVILLE"," 9th 207 SE ST 5A                  ","8/11/2004",-96.3991765,35.0803617,"holdenville, ok 74848, usa"
"HUGHES"," WETUMKA"," 8117 EAST E/W 130 ROAD              ","1/5/2014",-96.242665,35.130328,"e w 130 rd, wetumka, ok 74883, usa"
"JACKSON"," ALTUS"," 118 SOUTHWEST C STREET             ","4/23/2002",-99.3341527,34.6474494,"118 w c st, altus, ok 73521, usa"
"JACKSON"," ALTUS"," 306 NORTHEAST 3RD                  ","5/29/2003",-99.3007938,34.6514758,"3rd, altus, ok 73521, usa"
"JACKSON"," ALTUS"," 502 NORTHWEST 3RD                  ","9/12/2003",-99.3007938,34.6514758,"3rd, altus, ok 73521, usa"
"JACKSON"," ALTUS"," 705 NORTHWEST 2ND                  ","10/5/2003",-99.3021306,34.6518107,"2nd, altus, ok 73521, usa"
"JACKSON"," ALTUS"," 931 KATY                           ","12/15/2014",-99.321235,34.6298456,"931 e katy dr, altus, ok 73521, usa"
"JACKSON"," BLAIR"," 4302 NORTH 381 ROAD                ","2/11/2003",-95.3149047,34.9209728,"381 w blair ave, wilburton, ok 74578, usa"
"JACKSON"," BLAIR"," 413 VORHEES N ST                   ","5/9/2008",-99.3353635,34.7795085,"blair, ok 73526, usa"
"JACKSON"," ELDORADO"," 201 BURNS N ST                    ","3/18/2008",-99.6481484,34.4720173,"eldorado, ok 73537, usa"
"JACKSON"," OLUSTEE"," 8218 COUNTY RD 121 E RD           ","11/23/2002",-99.4223109,34.548684,"olustee, ok, usa"
"JEFFERSON"," ADDINGTON"," 427 EVERETT                       ","4/19/2002",-97.9669797,34.2445351,"addington, ok 73573, usa"
"JEFFERSON"," WAURIKA"," 415 1/2 NONA E                     ","4/6/2001",-97.997536,34.1670371,"waurika, ok 73573, usa"
"JEFFERSON"," WAURIKA"," 401 1/2 MORGAN ST                 ","11/7/2004",-97.997536,34.1670371,"waurika, ok 73573, usa"
"JEFFERSON"," WAURIKA"," 20447 E COUNTY ROAD 159           ","10/23/2006",-97.997536,34.1670371,"waurika, ok 73573, usa"
"JOHNSTON"," MILL"," MILL CREEK            815 ZINN S                        ","10/24/2000",-97.092877,35.0077519,"oklahoma, usa"
"JOHNSTON"," MILL"," MILL CREEK           21124 STATE HIGHWAY 19              ","3/1/2002",-92.8654145,38.4655602,"21124 state hwy d, versailles, mo 65084, usa"
"JOHNSTON"," TISHOMINGO"," 224 EAST 1ST STREET                ","9/15/2000",-96.665969,34.2405039,"224 e 1st st, tishomingo, ok 73460, usa"
"JOHNSTON"," TISHOMINGO"," 904 WEST C STREET                  ","11/15/2000",-96.655067,34.1938339,"w rd, tishomingo, ok 73460, usa"
"JOHNSTON"," TISHOMINGO"," 602 7TH E ST                      ","10/2/2004",-96.6793869,34.2400496,"602 w 7th st, tishomingo, ok 73460, usa"
"JOHNSTON"," TISHOMINGO"," 702 A E ST                        ","9/17/2011",-96.7787568,34.0895379,"702 w tishomingo st, madill, ok 73446, usa"
"JOHNSTON"," WAPANUCKA"," 407 8TH N ST                      ","10/14/2003",-96.429845,34.371164,"8th st, wapanucka, ok 73461, usa"
"KAY"," BLACKWELL"," 406 MOORE E ST                    ","2/13/2008",-97.2828207,36.8044767,"blackwell, ok 74631, usa"
